reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
e8d22697-9f69-4b9c-b022-ae9f84f34763,Wati Arpan,https://play-lh.googleusercontent.com/a/ACg8ocIxTACGKVjio9n5OZLBlJE6FNCYSsCn369YXxGY0-Wbx6q-Jw=mo,Ok,1,0,30.2.3,2023-07-12 02:30:22,,,30.2.3
69b13df3-a432-4f0e-ae14-fbdd23f7a18d,Ning Rum,https://play-lh.googleusercontent.com/a/ACg8ocITxs01fB0oRSpm_da3UeJZ5oKDY8kPE3VsxppBgwn35MKVdw=mo,Ok,5,0,30.2.3,2023-07-11 19:23:56,,,30.2.3
d5e7479d-77e9-4a0e-aa73-cc4d98518ef2,Amwn Juvito,https://play-lh.googleusercontent.com/a/ACg8ocJ_MIniHFyGE9VsCxDuvni2RtmaskPwFiSBTnD3W5Ttnr_L-A=mo,Nice,5,1,,2023-07-11 18:36:03,,,
9bc679e7-8b03-42d8-ba7a-7d1b0af206f7,Anthy Ahmad,https://play-lh.googleusercontent.com/a-/ALV-UjU2HQTTt_IT7OvtTDRFp2eSo65UuhCiiTcAyxwLnb6m5E1GJIb8,I like,5,0,30.2.3,2023-07-11 12:25:57,,,30.2.3
e88b6b5c-1d10-4db7-9274-03e340295a01,Pro Star,https://play-lh.googleusercontent.com/a/ACg8ocLULfNGok2isqNaG3NteBVnlMwW4MEv0py5YSa2H46jwKGYSQ=mo,Kenapa saya tdk bisa mendownload apk tiktok padahal.terus itu kalo saya bikin akun ditiktok pasti gabisa harus bikin lagi akun nya.Nah terus itu saya sudah berapa kali punya akun tapi tetep gak bisa dibuka tolong di perbaiki lagi 🙏🙏🙏🙏,1,23,,2023-07-11 11:43:11,,,
5a2b0e53-9514-4cb1-b1d6-c632d7eb7b18,gil oliveira ximenes,https://play-lh.googleusercontent.com/a/ACg8ocLn6tvaZVXRNoSldBkPwVPw6Jmc7zbgwTW9JzGdYViZyTDBPg=mo,asik guebksi Bintan 5,5,0,27.8.4,2023-07-11 11:03:56,,,27.8.4
18f522eb-de65-4d71-b2cc-a05ec00aac19,Fitrya Ramadhani,https://play-lh.googleusercontent.com/a-/ALV-UjW-fbWe1mthzaqVJZikHQtZv03sAdB9k9-NJ_zyIFRjViYvn_o,Kenapa saya gk bisa ngundang teman di saat live ya,4,3,30.2.3,2023-07-11 09:36:04,,,30.2.3
5e23979f-41f9-4da5-b719-380bf257a856,Franco Cell11,https://play-lh.googleusercontent.com/a/ACg8ocI0po9EY7d8t67BrAqS15Gf64qam7BF4_NSc2JkK3wlp9QGUg=mo,Sangat bagus,5,0,19.2.4,2023-07-11 06:51:39,,,19.2.4
8d4e745f-ddf6-45a8-8693-d992b0a6c209,Elvis rena,https://play-lh.googleusercontent.com/a/ACg8ocIUXdlwzrEhjTP1DLQv6uHoY4cIAp8Sz7pVS9T3lSCP8lTHkg=mo,Anjirr,5,0,,2023-07-11 04:54:30,,,
4bd1f980-8f89-4a02-b45d-84e737e6097f,ayang diva,https://play-lh.googleusercontent.com/a/ACg8ocJnUd27c7Ekl84jt5g1h2E8nCJcsApx-_qk4Da0owuI2z7JXg=mo,jelek banget nih aplikasi ga bisa kebuka,1,10,30.3.4,2023-07-11 03:44:03,,,30.3.4
99baa656-2ff1-4514-b28b-28c4dd840abd,Jaon Helder do rosario,https://play-lh.googleusercontent.com/a-/ALV-UjVS6tKX6A2x2VsNAUOfNf2oVZuKJtCLF8pE2lYCcG7PCHcnoH8,Saya mau,5,0,,2023-07-11 02:26:30,,,
6a20b228-bee4-46f5-8a4b-2cac712cd6a7,Siti Gallby,https://play-lh.googleusercontent.com/a/ACg8ocL5yix5lKDgkOF6rcywvFJPu-PDTfEu6PURAZLTMWzTUt0msw=mo,Sanggar bagus,5,0,30.3.4,2023-07-11 01:57:54,,,30.3.4
33937b25-beed-4f50-9010-75a7145d4cd3,Nin Nandira,https://play-lh.googleusercontent.com/a-/ALV-UjXBE1ib0BwWNBwF-77D-MstYYuoizIMNcvoLXBwfPoA8bpNfhIf,❤❤❤❤❤❤,5,0,30.3.4,2023-07-11 00:08:39,,,30.3.4
8fdd2d27-8e17-47b5-8ab0-b1eae7d90610,Sarifah Juro,https://play-lh.googleusercontent.com/a/ACg8ocJZyamrOLS4WiPoAnMArS35flWwli7Ln-PAWbV8glU6aHnFzw=mo,Good,5,0,,2023-07-10 21:35:58,,,
930f7213-4325-48c3-992d-ee809bf25373,Karim Mukhsin,https://play-lh.googleusercontent.com/a-/ALV-UjVfQ5rSr1sJQDQP0MgPtJ9qYHIWPD-6IQSpJf4T8MXyOVlWriE,OKmtap,5,0,30.2.3,2023-07-10 21:19:19,,,30.2.3
0e196fa6-a457-45de-be5e-e55da77f6de9,Nasya Reva,https://play-lh.googleusercontent.com/a-/ALV-UjVOYNAHdfnxkoGsynDA-WGRxLr3pFZNihZFWIfBaLiPTKvOkCVg,Bsgus...,5,0,30.2.3,2023-07-10 14:36:45,,,30.2.3
82c1ff52-a3e5-4803-8806-84df34e4ec95,jinilson lesu,https://play-lh.googleusercontent.com/a/ACg8ocJmcwHSz7aEQeOrDxBsqE8_WiPNWumRY1mUTlPQrt_5cepzvg=mo,kenapa uda di instal habis ga bisa buka hanya prosese sampai berjam2 padal saingan saya bagus,1,1,,2023-07-10 14:24:23,,,
d0f09551-e88e-41a2-a638-302baafb80f0,Alfrrdo Soares,https://play-lh.googleusercontent.com/a/ACg8ocLqtyte8snTOOrNDzSxFLE3Fw_Ve3N58FU1B2X2WjLC2px1rw=mo,Alftredo soaress,5,0,,2023-07-10 12:49:44,,,
c5a1994b-f611-4900-84fe-c2dd6ec8dc1f,Sukarna Nope,https://play-lh.googleusercontent.com/a/ACg8ocJl6DxFZiDRpSpPGMLqOJ3l4NCfZjfDf6Eq-NHMXpoHhj1i1Q=mo,Keren hbis pokoknya aplikasi nya,5,1,30.2.3,2023-07-10 07:47:39,,,30.2.3
12134706-19ab-41fa-a651-1cffd1163108,Nelson Balimas,https://play-lh.googleusercontent.com/a/ACg8ocL7GEksr2wzybNKJN_hJ2JJvMh36Xfm87kAavv0Z1ubnWc7Sw=mo,Efek,1,0,21.6.5,2023-07-10 04:36:37,,,21.6.5
baff8eab-5a25-42c7-b3f3-796d0fc586b4,umbara lemos,https://play-lh.googleusercontent.com/a/ACg8ocKbhHpYhcs7CMpIyXmC06nJvskYYiQjq5Yc9Dp1bii2UGePvQ=mo,༄༅།།ཤཤཅཅཆཚཐཐཐཐདབེགཔཚདདཀེེདཡ ཡམ,1,0,,2023-07-10 01:17:04,,,
9a047642-3cd0-4b06-acf3-5834fe68e788,Winda Karlina,https://play-lh.googleusercontent.com/a/ACg8ocL4wpRW4qpeqSqNylPpmb77iw70vaO4e8DJVgamJejzLOQpPA=mo,Kenapa sekarang klou bikin pidio terputus putus??,2,0,,2023-07-10 00:25:41,,,
4236d336-92f4-4171-9e88-0513f3c435c4,Niko Missa,https://play-lh.googleusercontent.com/a/ACg8ocLT0hKdTshrHQaz-tpOZ6OLIC0TE0AUcRT_jG49ahpoDetbRg=mo,Mengibur,5,0,,2023-07-09 17:27:15,,,
db2b68a8-3bf2-4046-8e7f-30bf84ac5d9f,Ahmad Hakim,https://play-lh.googleusercontent.com/a/ACg8ocK0i9iG1eq8OESPrbrKAvaMMgrEuWwyvFFkFgVMR1kpju2PJA=mo,Good,5,0,30.2.3,2023-07-09 13:44:04,,,30.2.3
ca8632b2-da40-4f17-848d-4e7fdfa1b700,Gouveia Alves,https://play-lh.googleusercontent.com/a/ACg8ocIAv7X_19v7Oy2dYAWk7ZiMv52ppOo_TU7JRtsBr9WaKCMsnQ=mo,"Apk nya menghibur,🤗🙏",5,0,30.2.3,2023-07-09 13:42:53,,,30.2.3
401e7b1b-bcdc-4cc8-9749-35aa338c593a,Salman Alfarizy,https://play-lh.googleusercontent.com/a-/ALV-UjXraPtMKwH2ZzFGopdfkgPQGbq61ZuSdNH5E844kc3BB-MaFqYw,keren,5,0,,2023-07-09 11:22:50,,,
5bd81d3b-e1ba-4fee-8beb-d3f14072cedd,Antonio julio cesar abi,https://play-lh.googleusercontent.com/a-/ALV-UjW6ltyqdQm7OOn7FaXAW9XVCBJFs9-4F6fV22Z0vobJHREa2eM,Keren,5,0,,2023-07-09 10:16:58,,,
189e4c32-c387-4183-b91f-ff455615905d,Julio Pereira,https://play-lh.googleusercontent.com/a/ACg8ocIJt1tSLe_EOHyB666Qgl62LADLxgSkDF-aptg8fOhnLOffDA=mo,Saya sangat suka aplikasi tik tok ini jadi gua kasih bintang 5 lima🙏,5,12,30.2.3,2023-07-09 08:07:37,,,30.2.3
c2537d12-3526-4298-ac20-104315749230,Rif Aaz,https://play-lh.googleusercontent.com/a/ACg8ocK-UG9-wNII1QN7G7XJZ-C7hG67PU6VQyv8xX7x8hByiZeZTg=mo,🥰🥰❤️❤️❤️,5,0,30.2.3,2023-07-09 07:31:38,,,30.2.3
8a0a20ba-52ec-4a1b-8729-ff0ad6d9fa4a,Mulyati Rukman,https://play-lh.googleusercontent.com/a-/ALV-UjWaQkUb465SUxHyriPF5FMEtSfk7s2ge3O5TTqxXVMrN2U2e0o,Pengen saldo ada isinya gimane nich...,3,0,30.2.3,2023-07-09 07:23:41,,,30.2.3
bc0678e7-e7ed-44eb-b25c-67c0fcb34266,Tapanuli tropical rain forest,https://play-lh.googleusercontent.com/a/ACg8ocLSsBVSQEQYFW-CD4xcfxZbw9-L_Hq2kzwfEpTTeLpcQy8c6g=mo,Aplikasi sangat menghibur dan bisa mengjangkau banyak kalangan,5,47,30.3.4,2023-07-09 05:46:59,,,30.3.4
7b60411c-d5a8-4512-ad99-f0f1cbcca4c4,Rumania Putri,https://play-lh.googleusercontent.com/a-/ALV-UjWZJxFqxLhjTWOvDuTPdKjOf5nDwcBhUIr33vtn5OcMkvlCFlM,Sangat menghibur bagi anak rantau,5,4,30.3.3,2023-07-09 03:51:33,,,30.3.3
0a3f2546-cd7c-41f4-912a-3c2c441f999b,Alfian Hadisaputra,https://play-lh.googleusercontent.com/a/ACg8ocJ-VHVkOJlSJVTsSTWCS6Og9lht3QYJJE_zN2eWvPCzJE9rlA=mo,Seng ngesor ra iso nagngo tik tok kono dolanan apk ijo ae,5,0,,2023-07-09 01:22:47,,,
1f534c57-b769-4ef1-8915-5c8d066c0179,nency kozam,https://play-lh.googleusercontent.com/a/ACg8ocLPp-nNRmJf4OC_TajzJk4eTwM4ceQGSN8pWxKCPHSeovJGCQ=mo,top lah,5,0,,2023-07-08 16:05:21,,,
b68d78b5-5534-47a7-8830-e79fae4425ad,Irwan Irawan,https://play-lh.googleusercontent.com/a/ACg8ocKgCKcrz0Ko1Aikh2Ok9bERTxiMIA-VSMbWPFGmJKOIKvr5bWA=mo,Sangat puas,5,0,30.2.3,2023-07-08 15:43:26,,,30.2.3
a2d7a38c-7bbb-4f13-9edc-3b8481769e70,Ronny Rori,https://play-lh.googleusercontent.com/a/ACg8ocKXI1Hd4-LZWyxNoCiqGXE-8iH9V9KdWNbU2u8EkxHLEZnOFw=mo,Good,4,0,30.2.3,2023-07-08 15:17:36,,,30.2.3
160384ba-d621-490d-a0d1-14d4e4221719,chanel pemburu dolar,https://play-lh.googleusercontent.com/a-/ALV-UjXPDjPZt97WDG-_TinrCD_0mPS1LevJ957rRByBXJmDcPaJ9EcX,Semoga tiktok ini bisa menghasilkan cuan utk ku,5,6,30.3.4,2023-07-08 12:33:22,,,30.3.4
2c6088ac-e397-4cda-a78d-5827668bed2f,Melah Lim,https://play-lh.googleusercontent.com/a/ACg8ocLM9O_spgSMcAkA6IAMLHA0zL4OSOe-8rk7-ZPCRk81iAVAGw=mo,Nanti klo bgs naik rating,1,0,30.3.4,2023-07-08 12:11:51,,,30.3.4
2642063d-6a99-4b89-a3ca-0bf6a88e389b,Nursiti Nur,https://play-lh.googleusercontent.com/a/ACg8ocL88gY-icwfdSKyW9BN2tBzPxkfb0KP-2SjUqjZ_mjTCw5xAw=mo,Ok,5,0,30.3.2,2023-07-08 10:03:45,,,30.3.2
f68275aa-c431-4a99-b87f-a003c2d7a474,toher mlk,https://play-lh.googleusercontent.com/a/ACg8ocKEALlbhQ1tK5v72qPrC93J6WVsNDs5VT2zwpgwIxpC1sG1Xw=mo,good,5,0,,2023-07-08 09:35:55,,,
218d5057-c5d5-42cf-a4e4-df8751505ad6,Agus Salim,https://play-lh.googleusercontent.com/a-/ALV-UjU_9hKTDlve-_tECkVGqj3cH2iDRtj3U0KbeFkQPhFVoswxMRuZ,"Beritahu saya bagai mana cara masuk ke akun tik tok saya,yg lupa kata sandi dan nomer hp tidak aktif",5,0,15.1.3,2023-07-08 07:45:56,,,15.1.3
5460b748-b72b-4eb0-9648-e208a5ff5258,ANTONIO CORREIA,https://play-lh.googleusercontent.com/a-/ALV-UjVgdlrdw62PaiTJH2fdgTBQz8zrKbh3_PWO-1oaxlZSJF5f7jG7,Puass,5,0,30.2.3,2023-07-08 06:02:36,,,30.2.3
36b53053-9e7b-4036-9d3f-42c3a2e76611,Rinih Niih,https://play-lh.googleusercontent.com/a/ACg8ocIM_14AkjMOByxGm3KRs9tlhXldyvPqXfDs2kWy9J9NPQ_AnQ=mo,Saya sukabapliksaibini,5,0,,2023-07-08 05:37:29,,,
4b1418ec-eb82-4a4e-b414-072a63ba0e92,Anasa Alyapahmi,https://play-lh.googleusercontent.com/a/ACg8ocIrPz3KAAM8p77bZcRvkbVfG_Gx455gOnAWHMf4__j6BJ_5mw=mo,Bagus apl nya,5,0,30.2.3,2023-07-08 04:35:09,,,30.2.3
a7cf6332-cbbb-4d90-a39e-b1cc4945c4dd,Joao Chai,https://play-lh.googleusercontent.com/a/ACg8ocLO3pW-2ZR3YFtX4iBLs_m1it8Qjwxj4XtUfm5z-l563CjtxQ=mo,Saya memberi bintang 5 krna aplikasi nya itu sangat bagus,5,7,30.3.4,2023-07-08 03:30:57,,,30.3.4
13a98d53-9045-4b53-9191-cfdae4cb71c0,Age Sanches,https://play-lh.googleusercontent.com/a/ACg8ocJPU81SPvUgxP2ictvy9qfwBGf5ARUboJsU8A40VlVzwDguLw=mo,Marcal,4,0,,2023-07-08 03:24:30,,,
9e05021c-6f77-4b3f-bd47-ba198b00befc,Ayu Trisnawati,https://play-lh.googleusercontent.com/a/ACg8ocIROa8PvJ288eM5eSBFg_QI8i-PKgI51jTSOtLrX00cw0f9GA=mo,Sangat menarik,5,2,30.3.2,2023-07-07 18:02:37,,,30.3.2
e7bf01fc-ac15-4dca-b23a-4eba6f990c6e,Andri Sayng,https://play-lh.googleusercontent.com/a-/ALV-UjUOJKbo1CJqBYVWTnCN-h6EUkgj9DRhnGtg7qL4x_LsKekc4x6a,Bagus,4,0,,2023-07-07 17:11:07,,,
ceea5944-8f8f-46c7-88ab-9bad28a58304,Gusmao dos Santos,https://play-lh.googleusercontent.com/a-/ALV-UjVaFpj1JeRQ4LTRauEBnLcQza6N291lJ30C6EZZjHUcfftVktA,Good App 😊,5,0,,2023-07-07 16:11:22,,,
5c3bd897-f04f-48f3-808d-187b46be5834,L I L Kuzzy,https://play-lh.googleusercontent.com/a-/ALV-UjWGtmu0ePkyvFLFjiTWwU2t68wwtLZ8TNICrKmuvSHiQHnt-gc,mantap,5,0,25.9.4,2023-07-07 14:20:04,,,25.9.4
4113c685-f80c-4207-a277-0d3ff64bb0f5,Joanico Brito,https://play-lh.googleusercontent.com/a/ACg8ocJ5g_p9wuqZifcIMvU203VEyyQd2xDZwF6bYYrGqbhodxcYbQ=mo,Langsung,5,0,,2023-07-07 12:26:44,,,
67fce232-d666-421a-8c31-8a9fbe3d593a,Suhedi Ajalah,https://play-lh.googleusercontent.com/a/ACg8ocJkuQizVYs8Li17HThh0Gy9nGKlY667dqQxKvwBNA8N4zh79w=mo,Mantap luar biasa,5,1,30.2.3,2023-07-07 12:22:14,,,30.2.3
0e38ae29-b1c1-4c3b-9425-82985fca5ec7,Farhan ciller,https://play-lh.googleusercontent.com/a/ACg8ocLQSBSxWstW1fvYlHBIJrneJX1Tuz-fqNpazczXK6aNkOjSyA=mo,Its the best👍🏻👍🏻👍🏻,5,0,30.2.3,2023-07-07 11:14:05,,,30.2.3
50a40ff6-c13c-4828-be4c-0f616a4dd7f1,Muhazam 29,https://play-lh.googleusercontent.com/a-/ALV-UjW7koQxfYA-jcC2WtVuXqlo2Vac8tPXsjRZOZwHVGhwfpcPo8kx,God and im call my prind,4,0,30.1.3,2023-07-07 11:11:03,,,30.1.3
6e1ca26a-3ccd-4b08-828e-7ce07e008d25,Frediana De Oliveira Fatima,https://play-lh.googleusercontent.com/a/ACg8ocKJDnY6nw5daSo6U0hiQyPaS2v87beJtvUzj2bNoDGDRGfg2A=mo,Kenapa fliter tiktok tida bisa,5,0,,2023-07-07 10:29:22,,,
809c2b10-54f4-4066-b758-858d216847ec,Nelio Gaio,https://play-lh.googleusercontent.com/a/ACg8ocIuvRIvbCVkS1w7AvGlV1WIeshRrwesh_L-2wAg5wUbWmlMVg=mo,Cool,5,0,30.3.1,2023-07-07 10:26:50,,,30.3.1
6aae9159-54c5-40cd-b971-28a6c3658c4a,Syco Lopes,https://play-lh.googleusercontent.com/a-/ALV-UjXd6injMcaBF-ndkB2-oIMfgTg35PrNziWViSU8hzp_bdVuazg,Bagus banget😍😘🥰,5,0,,2023-07-07 09:08:28,,,
2bef4d26-969d-4dd7-aaa8-3eaaf8a34c3b,عبدالمحسن الجوهر,https://play-lh.googleusercontent.com/a-/ALV-UjVuqNF-cnnZ5CGg0OYLzVCgl4O69UTgpY4NMKg9ViKKfBU8_jj7,Lgi jerja di arab saudi,5,0,30.2.3,2023-07-07 08:24:58,,,30.2.3
f8d170df-4ca2-4003-95ef-af009cf40a94,Felix Gusmao,https://play-lh.googleusercontent.com/a/ACg8ocKml6-nGcGit-EQOswjbvWD5LOityriw8hYRM5fgmEDzCHPiQ=mo,Saya sangat senang menggunakan tiktok,5,4,30.2.3,2023-07-07 05:02:00,,,30.2.3
421c6e84-e280-4718-b3a6-0bb9b9070619,Irma Purple7,https://play-lh.googleusercontent.com/a-/ALV-UjUwfLN_EIbpUeZujsyml7uI0iK-C-0DSTGlOkhimxLy96tielM,Verry good,5,0,30.2.3,2023-07-07 04:59:02,,,30.2.3
32e3488f-300a-49aa-9060-079d94d9da28,Muhammad Nuha,https://play-lh.googleusercontent.com/a-/ALV-UjWF0RtRtb93h0mczNOAQV8Y2ym0CZgieVGr67yjJsnENXpDBss,jos manta is the bes,5,0,30.3.3,2023-07-07 04:42:37,,,30.3.3
d08726fa-930a-47d0-bda7-faec1920f70a,Muhammad Muflihudin,https://play-lh.googleusercontent.com/a/ACg8ocJTPLHqazqbzUki6_4mpOc0bHV7KNpnopVvfLVp4vlsqEQJDg=mo,Ok,4,0,30.1.3,2023-07-07 04:12:33,,,30.1.3
e46c0a2b-fbec-4e84-a26e-73f849854701,Adelia Carlos,https://play-lh.googleusercontent.com/a/ACg8ocKlFDOmxntmkQFkU7lOqmFxlDtxNd9tPpG5EZzkG_-z0Pi_Vw=mo,Kerennn,5,0,,2023-07-07 02:16:20,,,
e139935f-6807-454a-8d66-a4ec7b6cf9dc,ZAKEU BARETO,https://play-lh.googleusercontent.com/a-/ALV-UjWgusd1Ift-rHb_bepya8dyVWpZX7dHy42Br75ahw7L3BQnTtOj,mohon lokasi dan negaranya pakai isi manual saja. jangan pakai yg otomatis .. jika kami sedang di luar negeri mau akses tiktok dengan versi negara kami.. tetapi kami sedang di luar negeri susah sekali mengakses fitur fitur lain lain nya,2,26,,2023-07-06 17:11:22,,,
af23f54a-af30-4c0b-8fda-8f00c5b4f8d2,Martins Lili,https://play-lh.googleusercontent.com/a/ACg8ocKSekHugJQIWJrs_bseWJ3M-fNamJk1h3bNicBY7lunCIDz8Q=mo,sangat mudah untuk digunakan,5,3,30.0.3,2023-07-06 16:33:44,,,30.0.3
11c74158-0d72-4c80-95f3-2fafbe568edc,Darmono Edo,https://play-lh.googleusercontent.com/a-/ALV-UjVcklPUgiP7qSeTkwIIuv5qfHqDnSoNmHHdi_RxFveOC2EW0sU4,Sensasional,5,0,30.2.3,2023-07-06 14:57:25,,,30.2.3
1fab65b3-3a84-444e-8f1d-d039c2e92cff,Benikno Asis,https://play-lh.googleusercontent.com/a/ACg8ocKtHJ-KMDYPN_CfcQegfQE985MsLRyBFGJRbiND8BvbLHUdmg=mo,🥰🥰🥰,5,0,30.0.3,2023-07-06 10:14:38,,,30.0.3
a14da06e-016c-4e8f-9964-59d3b85c7829,KIMG Gb,https://play-lh.googleusercontent.com/a/ACg8ocLBz9mJNgB9E9TFmmFyhIykSkB0zfy7zktUlgEucbxirPCyWA=mo,Saya Liuray Kopaz Gb Sangat suka sma aplikasi anda Trimaksih Bainak,4,0,,2023-07-06 10:11:59,,,
c26a280e-3fe7-430e-9542-29c6d0ce0cab,Soares Silva,https://play-lh.googleusercontent.com/a-/ALV-UjUcrpi_3y7tX3aBU5UGBqyg4h6tPDBHSdnynF4zwZQauGfWFqbA,I love it,5,0,30.2.3,2023-07-06 05:47:01,,,30.2.3
289333b5-9120-4b44-8e48-e76599940a3a,yaseen baba,https://play-lh.googleusercontent.com/a/ACg8ocJxRpL67mMm6AaM6EOz-MZodWQcoI3rIN4lshzbuX8uZpmJmg=mo,Zohaib Ali,5,0,,2023-07-05 19:26:44,,,
e5a0016f-f69e-4375-8f68-e99623760f02,Bunda Rindu,https://play-lh.googleusercontent.com/a/ACg8ocKYigLiePW8z1voZZtNaNhAZwhfge5tGVLg6mqSUAZXp2zGpg=mo,Aplikasi hiburn kadih bintang 4 dulu,4,1,30.0.3,2023-07-05 18:54:03,,,30.0.3
89316f4f-3c00-4cb6-a79f-6f40e73149dd,46U5 DP,https://play-lh.googleusercontent.com/a-/ALV-UjXIr0mMWwKFuyti3yc2raz0GHfK3FToVC2sDe1kDKVCetJr35gT,Aplikasi nya keren banyak efek yang menarik juga,5,17,30.1.3,2023-07-05 12:58:33,,,30.1.3
49ffa787-f396-492d-97a1-57996f2f402d,Fitri Anwary,https://play-lh.googleusercontent.com/a/ACg8ocLfBs9DcAmkyn2pjCqBvWe6vul_5a3oM78ZMRArtjwZ7fs5UA=mo,maaf aku br buka aplikasi tik tok ini smg bgus dan menghibur,5,3,30.1.3,2023-07-05 12:02:11,,,30.1.3
fee857d2-7f22-4b0a-88b2-9caadd190870,Durlin Fernandes Lopes,https://play-lh.googleusercontent.com/a/ACg8ocJOeFSGSdvdkPvY-KUUdDDSq9o6oH0oPAd2z00APSEbLMBeDQ=mo,Bagus,5,0,,2023-07-05 10:37:49,,,
56e858e3-db7e-40a4-a009-233b02422426,Ahmad Fauzi,https://play-lh.googleusercontent.com/a-/ALV-UjUmZeqrsmCBZuNY-Bt7mZ2n-KjeGZ8iGrclYLBOapobCv8lOIwf-Q,mantap,5,0,30.1.3,2023-07-05 06:01:22,,,30.1.3
e4b8f3b6-4e39-4a2f-8efc-32024615a93d,Zito Dorper,https://play-lh.googleusercontent.com/a/ACg8ocIkJmt-v0KzPeudUb9Sza3Oyf6n6qXwrv6rlchkMQF7QVMuOLI=mo,Aplikasi Bagus banget,5,0,30.1.3,2023-07-05 04:42:05,,,30.1.3
f11b440d-6ae3-46b3-9378-b133d582696f,Fatima De Araujo,https://play-lh.googleusercontent.com/a/ACg8ocI5Fg6TZKvwTmprzuIxFtOcjNIW0LIXqrkWUHL03a2dPfgZTA=mo,Aplikasi tiktok sangat bagus,3,0,,2023-07-05 04:22:36,,,
2bcd99bc-d94a-4b35-bc2f-6b6b62b846c7,Julo Maia,https://play-lh.googleusercontent.com/a/ACg8ocKJnI-AWqSQxuAkdnT46k60tlrHHPAZSdkIjapDlVftwEV-nA=mo,Mantap,5,0,,2023-07-05 00:56:56,,,
eb3d3ea6-829e-4016-aa69-44bb50070668,rina abbi,https://play-lh.googleusercontent.com/a-/ALV-UjXYjV2IDfVEXRhx_gjSRFhpZ5AySzKc9_dcYJa3K1XjyUtoBiM,Sip làh,5,0,30.2.3,2023-07-04 17:26:51,,,30.2.3
805367ae-0a91-4b6d-942f-1b27d6502afe,Thamrin Qomar,https://play-lh.googleusercontent.com/a/ACg8ocI3AoY1Pol2_54z89LkFKJaTku76DJcfMAME_xjmVqlKOVlfg=mo,Luar biasa n keren..👍👍👍,5,0,30.1.3,2023-07-04 13:40:57,,,30.1.3
6693689f-0248-48c4-9579-29e196025948,Rony Costha,https://play-lh.googleusercontent.com/a-/ALV-UjWvQHl4iVXw9JzHtz6WNtH793LJ7AqKx9jtJZ1EWsGPzKGl5A,Saya tidak bisah Download ini,5,0,,2023-07-04 13:35:08,,,
546410db-0c84-4f64-b819-bd381f54ecd7,Game Games,https://play-lh.googleusercontent.com/a/ACg8ocJvtSmR2NohVnp3fgVo7aOgs99YQ2A7bvKwN8pMkq-oFwUN4Q=mo,Good aplikasi,5,0,,2023-07-04 12:05:35,,,
83dd2265-39e1-4451-b1a1-db24c05c778c,Naufal Agung Pambudi,https://play-lh.googleusercontent.com/a/ACg8ocK1r6aCbHZ28iaC4FEGpPI6va64u8Oc7RFVddDpjdIsqYna2w=mo,NICE APP,5,0,29.9.4,2023-07-04 12:02:02,,,29.9.4
db7024f5-f563-4c34-a8ff-ad3b1371e68c,Rehan Azwar,https://play-lh.googleusercontent.com/a/ACg8ocIv2RZYFiubU5mFN78bRbU6cZcIYGpCOAcP8ZS8ipmIXJS4rg=mo,Menghibur,3,0,30.1.3,2023-07-04 11:35:32,,,30.1.3
213dd4d0-3e62-45c9-940d-bb5be02a2a03,Asep Sambas,https://play-lh.googleusercontent.com/a-/ALV-UjVbz81aNjz5URhC4UquP7iGL35GYxq8k1uoGDaZFVYUjTl5GsU,Suka ajah,5,0,,2023-07-04 09:40:13,,,
cad1c38f-8bda-4c84-9346-cdea1cfd0af1,Majhi Aitas,https://play-lh.googleusercontent.com/a-/ALV-UjUjvTUTBzyaFWiYPEKDzZfPDhLPwg1RIE17WSAqSHBf4vdV0hU,Apl,5,0,,2023-07-04 05:20:48,,,
5986a28b-5fe3-41b2-90c0-02da59f47b7b,Re Di,https://play-lh.googleusercontent.com/a-/ALV-UjWb6M_NbvStsx7OUS5NbAWu51VOVlFyiNDtUYv5OAqUogPSABo,👍,5,0,,2023-07-04 00:36:27,,,
7027ff58-a8f4-4523-88bc-3866dd552f53,Saida Ngabalin,https://play-lh.googleusercontent.com/a/ACg8ocL9JI0GwkyE4g6suhkO2QO4RM1ipfYbqtgoKMba_I2H22uUwQ=mo,Sangat bgus,5,0,,2023-07-03 15:34:12,,,
1ec728e1-e4bd-4d62-a16b-98128f82d9a7,mi raj,https://play-lh.googleusercontent.com/a/ACg8ocLcpexrNniu-Fa9uZPTO-QiBuA68DZxGFBZrNLT53gjBrqDMQ=mo,মশডগগ,5,0,,2023-07-03 14:04:31,,,
e12e06f8-a488-49a6-9e29-7844259615f9,Safdar Soltana,https://play-lh.googleusercontent.com/a/ACg8ocLebtdnVegQ8gBrhjrXk28HsoarGoB-j1pRtjHmWDIUegc-PQ=mo,Bagus,5,0,29.9.4,2023-07-03 13:28:40,,,29.9.4
851e7126-5810-49a4-b040-2601dc36409e,Roby Pereira,https://play-lh.googleusercontent.com/a-/ALV-UjXVNgCZZLHqIJv_VNiK1o9z9LutKI5m7EJaBYNT4h4U1djuBXg,Saya suka aplikasi ini,5,0,30.1.3,2023-07-03 10:50:58,,,30.1.3
2a3c599d-e884-46aa-b06a-c0e51738bb6d,Zelia Caro,https://play-lh.googleusercontent.com/a/ACg8ocKOHh7G-lgq2q4DHCG6p4-y7CnX__tHa-PMa-D_W8BeDUjIDzM=mo,Aplikasi Tik tok bagus Bangat,5,3,30.1.3,2023-07-03 09:44:31,,,30.1.3
